trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
FC Köln,http://twitter.com/search?q=%22FC+K%C3%B6ln%22,%22FC+K%C3%B6ln%22,,2021-08-07 12:16:10.089293,Germany
Schweden,http://twitter.com/search?q=Schweden,Schweden,,2021-08-07 12:16:10.089293,Germany
Tagebau,http://twitter.com/search?q=Tagebau,Tagebau,,2021-08-07 12:16:10.089293,Germany
Lügen,http://twitter.com/search?q=L%C3%BCgen,L%C3%BCgen,,2021-08-07 12:16:10.089293,Germany
Löschflugzeuge,http://twitter.com/search?q=L%C3%B6schflugzeuge,L%C3%B6schflugzeuge,,2021-08-07 12:16:10.089293,Germany
Beweggründen,http://twitter.com/search?q=Beweggr%C3%BCnden,Beweggr%C3%BCnden,,2021-08-07 12:16:10.089293,Germany
baekhyun,http://twitter.com/search?q=baekhyun,baekhyun,84486.0,2021-08-07 12:16:10.089293,Germany
#NeerajChopra,http://twitter.com/search?q=%23NeerajChopra,%23NeerajChopra,107917.0,2021-08-07 12:16:10.089293,India
#NeerajChopra,http://twitter.com/search?q=%23NeerajChopra,%23NeerajChopra,107917.0,2021-08-07 12:16:10.089293,India
#Gold,http://twitter.com/search?q=%23Gold,%23Gold,88730.0,2021-08-07 12:16:10.089293,India
#BajrangPunia,http://twitter.com/search?q=%23BajrangPunia,%23BajrangPunia,33770.0,2021-08-07 12:16:10.089293,India
#Athletics,http://twitter.com/search?q=%23Athletics,%23Athletics,95006.0,2021-08-07 12:16:10.089293,India
Vetter,http://twitter.com/search?q=Vetter,Vetter,,2021-08-07 12:16:10.089293,India
नीरज चोपड़ा,http://twitter.com/search?q=%22%E0%A4%A8%E0%A5%80%E0%A4%B0%E0%A4%9C+%E0%A4%9A%E0%A5%8B%E0%A4%AA%E0%A4%A1%E0%A4%BC%E0%A4%BE%22,%22%E0%A4%A8%E0%A5%80%E0%A4%B0%E0%A4%9C+%E0%A4%9A%E0%A5%8B%E0%A4%AA%E0%A4%A1%E0%A4%BC%E0%A4%BE%22,10650.0,2021-08-07 12:16:10.089293,India
Abhinav Bindra,http://twitter.com/search?q=%22Abhinav+Bindra%22,%22Abhinav+Bindra%22,,2021-08-07 12:16:10.089293,India
Congratulations India,http://twitter.com/search?q=%22Congratulations+India%22,%22Congratulations+India%22,28889.0,2021-08-07 12:16:10.089293,India
THE EMPIRE TRAILER,http://twitter.com/search?q=%22THE+EMPIRE+TRAILER%22,%22THE+EMPIRE+TRAILER%22,,2021-08-07 12:16:10.089293,India
REMEMBER THE NAME,http://twitter.com/search?q=%22REMEMBER+THE+NAME%22,%22REMEMBER+THE+NAME%22,,2021-08-07 12:16:10.089293,India
National Anthem,http://twitter.com/search?q=%22National+Anthem%22,%22National+Anthem%22,12769.0,2021-08-07 12:16:10.089293,India
Top 8,http://twitter.com/search?q=%22Top+8%22,%22Top+8%22,40459.0,2021-08-07 12:16:10.089293,India
Weber,http://twitter.com/search?q=Weber,Weber,11265.0,2021-08-07 12:16:10.089293,India
2nd Attempt,http://twitter.com/search?q=%222nd+Attempt%22,%222nd+Attempt%22,,2021-08-07 12:16:10.089293,India
Czech,http://twitter.com/search?q=Czech,Czech,10351.0,2021-08-07 12:16:10.089293,India
बजरंग पूनिया,http://twitter.com/search?q=%22%E0%A4%AC%E0%A4%9C%E0%A4%B0%E0%A4%82%E0%A4%97+%E0%A4%AA%E0%A5%82%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%BE%22,%22%E0%A4%AC%E0%A4%9C%E0%A4%B0%E0%A4%82%E0%A4%97+%E0%A4%AA%E0%A5%82%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A4%BE%22,15680.0,2021-08-07 12:16:10.089293,India
YOU BEAUTY,http://twitter.com/search?q=%22YOU+BEAUTY%22,%22YOU+BEAUTY%22,25781.0,2021-08-07 12:16:10.089293,India
1st Attempt,http://twitter.com/search?q=%221st+Attempt%22,%221st+Attempt%22,,2021-08-07 12:16:10.089293,India
Track and Field,http://twitter.com/search?q=%22Track+and+Field%22,%22Track+and+Field%22,26499.0,2021-08-07 12:16:10.089293,India
Best of 6,http://twitter.com/search?q=%22Best+of+6%22,%22Best+of+6%22,11641.0,2021-08-07 12:16:10.089293,India
Total 6,http://twitter.com/search?q=%22Total+6%22,%22Total+6%22,20437.0,2021-08-07 12:16:10.089293,India
Root,http://twitter.com/search?q=Root,Root,62622.0,2021-08-07 12:16:10.089293,India
Daulet Niyazbekov,http://twitter.com/search?q=%22Daulet+Niyazbekov%22,%22Daulet+Niyazbekov%22,,2021-08-07 12:16:10.089293,India
Jana Gana Mana,http://twitter.com/search?q=%22Jana+Gana+Mana%22,%22Jana+Gana+Mana%22,,2021-08-07 12:16:10.089293,India
Men's Freestyle 65kg,http://twitter.com/search?q=%22Men%27s+Freestyle+65kg%22,%22Men%27s+Freestyle+65kg%22,,2021-08-07 12:16:10.089293,India
STILL CELEBRATING SAN,http://twitter.com/search?q=%22STILL+CELEBRATING+SAN%22,%22STILL+CELEBRATING+SAN%22,40093.0,2021-08-07 12:16:10.089293,India
London 2012,http://twitter.com/search?q=%22London+2012%22,%22London+2012%22,,2021-08-07 12:16:10.089293,India
BIG BOSS FT ASIM OUT TOMORROW,http://twitter.com/search?q=%22BIG+BOSS+FT+ASIM+OUT+TOMORROW%22,%22BIG+BOSS+FT+ASIM+OUT+TOMORROW%22,44342.0,2021-08-07 12:16:10.089293,India
CBI Interrogate AU 4 SSR,http://twitter.com/search?q=%22CBI+Interrogate+AU+4+SSR%22,%22CBI+Interrogate+AU+4+SSR%22,106615.0,2021-08-07 12:16:10.089293,India
OP Jindal,http://twitter.com/search?q=%22OP+Jindal%22,%22OP+Jindal%22,,2021-08-07 12:16:10.089293,India
#Wrestling,http://twitter.com/search?q=%23Wrestling,%23Wrestling,33948.0,2021-08-07 12:16:10.089293,India
#BeastCastUpdate,http://twitter.com/search?q=%23BeastCastUpdate,%23BeastCastUpdate,58985.0,2021-08-07 12:16:10.089293,India
#MoneyMafiaOnDiscoveryPlus,http://twitter.com/search?q=%23MoneyMafiaOnDiscoveryPlus,%23MoneyMafiaOnDiscoveryPlus,,2021-08-07 12:16:10.089293,India
#CelebrateOdishaHandloom,http://twitter.com/search?q=%23CelebrateOdishaHandloom,%23CelebrateOdishaHandloom,,2021-08-07 12:16:10.089293,India
#Tokyo2021,http://twitter.com/search?q=%23Tokyo2021,%23Tokyo2021,12458.0,2021-08-07 12:16:10.089293,India
#BJPFearsRahulGandhi,http://twitter.com/search?q=%23BJPFearsRahulGandhi,%23BJPFearsRahulGandhi,40680.0,2021-08-07 12:16:10.089293,India
#BhoyPeyecheBJP,http://twitter.com/search?q=%23BhoyPeyecheBJP,%23BhoyPeyecheBJP,,2021-08-07 12:16:10.089293,India
#Toyko2020,http://twitter.com/search?q=%23Toyko2020,%23Toyko2020,,2021-08-07 12:16:10.089293,India
#SuperStarBirthdayBLASTER,http://twitter.com/search?q=%23SuperStarBirthdayBLASTER,%23SuperStarBirthdayBLASTER,117899.0,2021-08-07 12:16:10.089293,India
#LiliputFaruqui,http://twitter.com/search?q=%23LiliputFaruqui,%23LiliputFaruqui,,2021-08-07 12:16:10.089293,India
#ThumsUp4India,http://twitter.com/search?q=%23ThumsUp4India,%23ThumsUp4India,,2021-08-07 12:16:10.089293,India
#VTVGanesh,http://twitter.com/search?q=%23VTVGanesh,%23VTVGanesh,,2021-08-07 12:16:10.089293,India
#Tripura,http://twitter.com/search?q=%23Tripura,%23Tripura,10465.0,2021-08-07 12:16:10.089293,India
#Selvaraghavan,http://twitter.com/search?q=%23Selvaraghavan,%23Selvaraghavan,,2021-08-07 12:16:10.089293,India
#ArshadNadeem,http://twitter.com/search?q=%23ArshadNadeem,%23ArshadNadeem,18922.0,2021-08-07 12:16:10.089293,India
#PalatDe,http://twitter.com/search?q=%23PalatDe,%23PalatDe,,2021-08-07 12:16:10.089293,India
#RSPjoinsBSP,http://twitter.com/search?q=%23RSPjoinsBSP,%23RSPjoinsBSP,,2021-08-07 12:16:10.089293,India
#AditiAshok,http://twitter.com/search?q=%23AditiAshok,%23AditiAshok,40982.0,2021-08-07 12:16:10.089293,India
#5yrsOfVijayRupani,http://twitter.com/search?q=%235yrsOfVijayRupani,%235yrsOfVijayRupani,154963.0,2021-08-07 12:16:10.089293,India
#Wrestling,http://twitter.com/search?q=%23Wrestling,%23Wrestling,33948.0,2021-08-07 12:16:10.089293,Italy
#Conyedo,http://twitter.com/search?q=%23Conyedo,%23Conyedo,,2021-08-07 12:16:10.089293,Italy
#7Agosto,http://twitter.com/search?q=%237Agosto,%237Agosto,,2021-08-07 12:16:10.089293,Italy
#RhythmicGymnastics,http://twitter.com/search?q=%23RhythmicGymnastics,%23RhythmicGymnastics,34062.0,2021-08-07 12:16:10.089293,Italy
Milena,http://twitter.com/search?q=Milena,Milena,10224.0,2021-08-07 12:16:10.089293,Italy
#iostoconFrancesco,http://twitter.com/search?q=%23iostoconFrancesco,%23iostoconFrancesco,,2021-08-07 12:16:10.089293,Italy
McDonald,http://twitter.com/search?q=McDonald,McDonald,21883.0,2021-08-07 12:16:10.089293,Italy
Dybala,http://twitter.com/search?q=Dybala,Dybala,,2021-08-07 12:16:10.089293,Italy
Segnalato,http://twitter.com/search?q=Segnalato,Segnalato,,2021-08-07 12:16:10.089293,Italy
Mameli,http://twitter.com/search?q=Mameli,Mameli,,2021-08-07 12:16:10.089293,Italy
Tom Daley,http://twitter.com/search?q=%22Tom+Daley%22,%22Tom+Daley%22,18665.0,2021-08-07 12:16:10.089293,Italy
Il PSG,http://twitter.com/search?q=%22Il+PSG%22,%22Il+PSG%22,53875.0,2021-08-07 12:16:10.089293,Italy
Dzeko,http://twitter.com/search?q=Dzeko,Dzeko,,2021-08-07 12:16:10.089293,Italy
Superlega,http://twitter.com/search?q=Superlega,Superlega,,2021-08-07 12:16:10.089293,Italy
Antonella,http://twitter.com/search?q=Antonella,Antonella,10039.0,2021-08-07 12:16:10.089293,Italy
Desalu,http://twitter.com/search?q=Desalu,Desalu,27958.0,2021-08-07 12:16:10.089293,Italy
Ilicic,http://twitter.com/search?q=Ilicic,Ilicic,,2021-08-07 12:16:10.089293,Italy
Palmisano,http://twitter.com/search?q=Palmisano,Palmisano,,2021-08-07 12:16:10.089293,Italy
Bella Ciao,http://twitter.com/search?q=%22Bella+Ciao%22,%22Bella+Ciao%22,,2021-08-07 12:16:10.089293,Italy
Giuseppe Conte,http://twitter.com/search?q=%22Giuseppe+Conte%22,%22Giuseppe+Conte%22,,2021-08-07 12:16:10.089293,Italy
Falcone,http://twitter.com/search?q=Falcone,Falcone,,2021-08-07 12:16:10.089293,Italy
Icardi,http://twitter.com/search?q=Icardi,Icardi,18697.0,2021-08-07 12:16:10.089293,Italy
Mussolini,http://twitter.com/search?q=Mussolini,Mussolini,,2021-08-07 12:16:10.089293,Italy
Ponte,http://twitter.com/search?q=Ponte,Ponte,22157.0,2021-08-07 12:16:10.089293,Italy
#Lotta,http://twitter.com/search?q=%23Lotta,%23Lotta,,2021-08-07 12:16:10.089293,Italy
#Walls24hourschallenge,http://twitter.com/search?q=%23Walls24hourschallenge,%23Walls24hourschallenge,19359.0,2021-08-07 12:16:10.089293,Italy
#CeferinOut,http://twitter.com/search?q=%23CeferinOut,%23CeferinOut,,2021-08-07 12:16:10.089293,Italy
#AssociazioniLibere,http://twitter.com/search?q=%23AssociazioniLibere,%23AssociazioniLibere,,2021-08-07 12:16:10.089293,Italy
#Bronze,http://twitter.com/search?q=%23Bronze,%23Bronze,42376.0,2021-08-07 12:16:10.089293,Italy
#ilVuotoDellAssenza,http://twitter.com/search?q=%23ilVuotoDellAssenza,%23ilVuotoDellAssenza,,2021-08-07 12:16:10.089293,Italy
#StyrianGP,http://twitter.com/search?q=%23StyrianGP,%23StyrianGP,10321.0,2021-08-07 12:16:10.089293,Italy
#UEFA,http://twitter.com/search?q=%23UEFA,%23UEFA,,2021-08-07 12:16:10.089293,Italy
#DurigonDimettiti,http://twitter.com/search?q=%23DurigonDimettiti,%23DurigonDimettiti,,2021-08-07 12:16:10.089293,Italy
#buonsabato,http://twitter.com/search?q=%23buonsabato,%23buonsabato,,2021-08-07 12:16:10.089293,Italy
#MessiAuPSG,http://twitter.com/search?q=%23MessiAuPSG,%23MessiAuPSG,11099.0,2021-08-07 12:16:10.089293,Italy
#SuperLeague,http://twitter.com/search?q=%23SuperLeague,%23SuperLeague,,2021-08-07 12:16:10.089293,Italy
#Diving,http://twitter.com/search?q=%23Diving,%23Diving,12029.0,2021-08-07 12:16:10.089293,Italy
#ginnasticaritmica,http://twitter.com/search?q=%23ginnasticaritmica,%23ginnasticaritmica,,2021-08-07 12:16:10.089293,Italy
#гетероавгуст,http://twitter.com/search?q=%23%D0%B3%D0%B5%D1%82%D0%B5%D1%80%D0%BE%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82,%23%D0%B3%D0%B5%D1%82%D0%B5%D1%80%D0%BE%D0%B0%D0%B2%D0%B3%D1%83%D1%81%D1%82,,2021-08-07 12:16:10.089293,Ukraine
Messi,http://twitter.com/search?q=Messi,Messi,1865543.0,2021-08-07 12:16:10.089293,Ukraine
Emily Ratajkowski,http://twitter.com/search?q=%22Emily+Ratajkowski%22,%22Emily+Ratajkowski%22,,2021-08-07 12:16:10.089293,Ukraine
#myvaultygenticket,http://twitter.com/search?q=%23myvaultygenticket,%23myvaultygenticket,,2021-08-07 12:16:10.089293,Ukraine
sunmi,http://twitter.com/search?q=sunmi,sunmi,50596.0,2021-08-07 12:16:10.089293,Ukraine
Поддерживаю,http://twitter.com/search?q=%D0%9F%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%B8%D0%B2%D0%B0%D1%8E,%D0%9F%D0%BE%D0%B4%D0%B4%D0%B5%D1%80%D0%B6%D0%B8%D0%B2%D0%B0%D1%8E,,2021-08-07 12:16:10.089293,Ukraine
Barcelona,http://twitter.com/search?q=Barcelona,Barcelona,318886.0,2021-08-07 12:16:10.089293,Ukraine
#DownhomeBlues,http://twitter.com/search?q=%23DownhomeBlues,%23DownhomeBlues,,2021-08-07 12:16:10.089293,Ukraine
alexandra daddario,http://twitter.com/search?q=%22alexandra+daddario%22,%22alexandra+daddario%22,,2021-08-07 12:16:10.089293,Ukraine
Согласна,http://twitter.com/search?q=%D0%A1%D0%BE%D0%B3%D0%BB%D0%B0%D1%81%D0%BD%D0%B0,%D0%A1%D0%BE%D0%B3%D0%BB%D0%B0%D1%81%D0%BD%D0%B0,,2021-08-07 12:16:10.089293,Ukraine
#DimashPlaylist,http://twitter.com/search?q=%23DimashPlaylist,%23DimashPlaylist,37532.0,2021-08-07 12:16:10.089293,Ukraine
Солнышко,http://twitter.com/search?q=%D0%A1%D0%BE%D0%BB%D0%BD%D1%8B%D1%88%D0%BA%D0%BE,%D0%A1%D0%BE%D0%BB%D0%BD%D1%8B%D1%88%D0%BA%D0%BE,,2021-08-07 12:16:10.089293,Ukraine
Beverly Hills,http://twitter.com/search?q=%22Beverly+Hills%22,%22Beverly+Hills%22,,2021-08-07 12:16:10.089293,Ukraine
#BlindDogRadio,http://twitter.com/search?q=%23BlindDogRadio,%23BlindDogRadio,,2021-08-07 12:16:10.089293,Ukraine
Jaehyun,http://twitter.com/search?q=Jaehyun,Jaehyun,76327.0,2021-08-07 12:16:10.089293,Ukraine
Месси,http://twitter.com/search?q=%D0%9C%D0%B5%D1%81%D1%81%D0%B8,%D0%9C%D0%B5%D1%81%D1%81%D0%B8,,2021-08-07 12:16:10.089293,Ukraine
Barca,http://twitter.com/search?q=Barca,Barca,330308.0,2021-08-07 12:16:10.089293,Ukraine
ariana,http://twitter.com/search?q=ariana,ariana,168133.0,2021-08-07 12:16:10.089293,Ukraine
шойгу,http://twitter.com/search?q=%D1%88%D0%BE%D0%B9%D0%B3%D1%83,%D1%88%D0%BE%D0%B9%D0%B3%D1%83,,2021-08-07 12:16:10.089293,Ukraine
Paris,http://twitter.com/search?q=Paris,Paris,276193.0,2021-08-07 12:16:10.089293,Ukraine
хехе,http://twitter.com/search?q=%D1%85%D0%B5%D1%85%D0%B5,%D1%85%D0%B5%D1%85%D0%B5,,2021-08-07 12:16:10.089293,Ukraine
Большое,http://twitter.com/search?q=%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B5,%D0%91%D0%BE%D0%BB%D1%8C%D1%88%D0%BE%D0%B5,,2021-08-07 12:16:10.089293,Ukraine
Портал Компромат,http://twitter.com/search?q=%22%D0%9F%D0%BE%D1%80%D1%82%D0%B0%D0%BB+%D0%9A%D0%BE%D0%BC%D0%BF%D1%80%D0%BE%D0%BC%D0%B0%D1%82%22,%22%D0%9F%D0%BE%D1%80%D1%82%D0%B0%D0%BB+%D0%9A%D0%BE%D0%BC%D0%BF%D1%80%D0%BE%D0%BC%D0%B0%D1%82%22,,2021-08-07 12:16:10.089293,Ukraine
Los Angeles,http://twitter.com/search?q=%22Los+Angeles%22,%22Los+Angeles%22,42549.0,2021-08-07 12:16:10.089293,Ukraine
Apple,http://twitter.com/search?q=Apple,Apple,426282.0,2021-08-07 12:16:10.089293,Ukraine
В России,http://twitter.com/search?q=%22%D0%92+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8%22,%22%D0%92+%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8%22,16795.0,2021-08-07 12:16:10.089293,Ukraine
Нацкорпуса,http://twitter.com/search?q=%D0%9D%D0%B0%D1%86%D0%BA%D0%BE%D1%80%D0%BF%D1%83%D1%81%D0%B0,%D0%9D%D0%B0%D1%86%D0%BA%D0%BE%D1%80%D0%BF%D1%83%D1%81%D0%B0,,2021-08-07 12:16:10.089293,Ukraine
Всмысле,http://twitter.com/search?q=%D0%92%D1%81%D0%BC%D1%8B%D1%81%D0%BB%D0%B5,%D0%92%D1%81%D0%BC%D1%8B%D1%81%D0%BB%D0%B5,,2021-08-07 12:16:10.089293,Ukraine
iPhone,http://twitter.com/search?q=iPhone,iPhone,208156.0,2021-08-07 12:16:10.089293,Ukraine
Какие,http://twitter.com/search?q=%D0%9A%D0%B0%D0%BA%D0%B8%D0%B5,%D0%9A%D0%B0%D0%BA%D0%B8%D0%B5,10651.0,2021-08-07 12:16:10.089293,Ukraine
Дима,http://twitter.com/search?q=%D0%94%D0%B8%D0%BC%D0%B0,%D0%94%D0%B8%D0%BC%D0%B0,,2021-08-07 12:16:10.089293,Ukraine
Malibu,http://twitter.com/search?q=Malibu,Malibu,,2021-08-07 12:16:10.089293,Ukraine
Возможно,http://twitter.com/search?q=%D0%92%D0%BE%D0%B7%D0%BC%D0%BE%D0%B6%D0%BD%D0%BE,%D0%92%D0%BE%D0%B7%D0%BC%D0%BE%D0%B6%D0%BD%D0%BE,,2021-08-07 12:16:10.089293,Ukraine
Думаю,http://twitter.com/search?q=%D0%94%D1%83%D0%BC%D0%B0%D1%8E,%D0%94%D1%83%D0%BC%D0%B0%D1%8E,13232.0,2021-08-07 12:16:10.089293,Ukraine
олимпиады,http://twitter.com/search?q=%D0%BE%D0%BB%D0%B8%D0%BC%D0%BF%D0%B8%D0%B0%D0%B4%D1%8B,%D0%BE%D0%BB%D0%B8%D0%BC%D0%BF%D0%B8%D0%B0%D0%B4%D1%8B,,2021-08-07 12:16:10.089293,Ukraine
Добро,http://twitter.com/search?q=%D0%94%D0%BE%D0%B1%D1%80%D0%BE,%D0%94%D0%BE%D0%B1%D1%80%D0%BE,,2021-08-07 12:16:10.089293,Ukraine
Поздравляю,http://twitter.com/search?q=%D0%9F%D0%BE%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%BB%D1%8F%D1%8E,%D0%9F%D0%BE%D0%B7%D0%B4%D1%80%D0%B0%D0%B2%D0%BB%D1%8F%D1%8E,,2021-08-07 12:16:10.089293,Ukraine
зеленскому,http://twitter.com/search?q=%D0%B7%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%BC%D1%83,%D0%B7%D0%B5%D0%BB%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%BC%D1%83,,2021-08-07 12:16:10.089293,Ukraine
Россией,http://twitter.com/search?q=%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B5%D0%B9,%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B5%D0%B9,,2021-08-07 12:16:10.089293,Ukraine
обнимаю,http://twitter.com/search?q=%D0%BE%D0%B1%D0%BD%D0%B8%D0%BC%D0%B0%D1%8E,%D0%BE%D0%B1%D0%BD%D0%B8%D0%BC%D0%B0%D1%8E,,2021-08-07 12:16:10.089293,Ukraine
COVID-19,http://twitter.com/search?q=COVID-19,COVID-19,721993.0,2021-08-07 12:16:10.089293,Ukraine
ЛГБТ,http://twitter.com/search?q=%D0%9B%D0%93%D0%91%D0%A2,%D0%9B%D0%93%D0%91%D0%A2,,2021-08-07 12:16:10.089293,Ukraine
На Украине,http://twitter.com/search?q=%22%D0%9D%D0%B0+%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B5%22,%22%D0%9D%D0%B0+%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B5%22,,2021-08-07 12:16:10.089293,Ukraine
Токио,http://twitter.com/search?q=%D0%A2%D0%BE%D0%BA%D0%B8%D0%BE,%D0%A2%D0%BE%D0%BA%D0%B8%D0%BE,,2021-08-07 12:16:10.089293,Ukraine
куплинова,http://twitter.com/search?q=%D0%BA%D1%83%D0%BF%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0,%D0%BA%D1%83%D0%BF%D0%BB%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0,,2021-08-07 12:16:10.089293,Ukraine
одессы,http://twitter.com/search?q=%D0%BE%D0%B4%D0%B5%D1%81%D1%81%D1%8B,%D0%BE%D0%B4%D0%B5%D1%81%D1%81%D1%8B,,2021-08-07 12:16:10.089293,Ukraine
Hollywood,http://twitter.com/search?q=Hollywood,Hollywood,44248.0,2021-08-07 12:16:10.089293,Ukraine
чимина,http://twitter.com/search?q=%D1%87%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0,%D1%87%D0%B8%D0%BC%D0%B8%D0%BD%D0%B0,,2021-08-07 12:16:10.089293,Ukraine
Europe,http://twitter.com/search?q=Europe,Europe,94018.0,2021-08-07 12:16:10.089293,Ukraine
Европу,http://twitter.com/search?q=%D0%95%D0%B2%D1%80%D0%BE%D0%BF%D1%83,%D0%95%D0%B2%D1%80%D0%BE%D0%BF%D1%83,,2021-08-07 12:16:10.089293,Ukraine
Messi,http://twitter.com/search?q=Messi,Messi,1864543.0,2021-08-07 12:16:10.089293,Mexico
Kenia,http://twitter.com/search?q=Kenia,Kenia,171330.0,2021-08-07 12:16:10.089293,Mexico
Juan de Dios,http://twitter.com/search?q=%22Juan+de+Dios%22,%22Juan+de+Dios%22,100826.0,2021-08-07 12:16:10.089293,Mexico
Richarlison,http://twitter.com/search?q=Richarlison,Richarlison,27369.0,2021-08-07 12:16:10.089293,Mexico
#SalarioRosa,http://twitter.com/search?q=%23SalarioRosa,%23SalarioRosa,,2021-08-07 12:16:10.089293,Mexico
#fuerzakenini,http://twitter.com/search?q=%23fuerzakenini,%23fuerzakenini,59281.0,2021-08-07 12:16:10.089293,Mexico
#SemaforoRojo,http://twitter.com/search?q=%23SemaforoRojo,%23SemaforoRojo,,2021-08-07 12:16:10.089293,Mexico
#김현중_PrismTime_GREEN,http://twitter.com/search?q=%23%EA%B9%80%ED%98%84%EC%A4%91_PrismTime_GREEN,%23%EA%B9%80%ED%98%84%EC%A4%91_PrismTime_GREEN,,2021-08-07 12:16:10.089293,Mexico
#FelizSabado,http://twitter.com/search?q=%23FelizSabado,%23FelizSabado,,2021-08-07 12:16:10.089293,Mexico
Barcelona,http://twitter.com/search?q=Barcelona,Barcelona,318766.0,2021-08-07 12:16:10.089293,Mexico
Harvard,http://twitter.com/search?q=Harvard,Harvard,37006.0,2021-08-07 12:16:10.089293,Mexico
Nintendo,http://twitter.com/search?q=Nintendo,Nintendo,95675.0,2021-08-07 12:16:10.089293,Mexico
Coneval,http://twitter.com/search?q=Coneval,Coneval,31825.0,2021-08-07 12:16:10.089293,Mexico
Arturo Zaldívar,http://twitter.com/search?q=%22Arturo+Zald%C3%ADvar%22,%22Arturo+Zald%C3%ADvar%22,20632.0,2021-08-07 12:16:10.089293,Mexico
alma marcela silva,http://twitter.com/search?q=%22alma+marcela+silva%22,%22alma+marcela+silva%22,,2021-08-07 12:16:10.089293,Mexico
Dina Averina,http://twitter.com/search?q=%22Dina+Averina%22,%22Dina+Averina%22,,2021-08-07 12:16:10.089293,Mexico
ariana,http://twitter.com/search?q=ariana,ariana,168171.0,2021-08-07 12:16:10.089293,Mexico
Barça,http://twitter.com/search?q=Bar%C3%A7a,Bar%C3%A7a,330268.0,2021-08-07 12:16:10.089293,Mexico
Janssen,http://twitter.com/search?q=Janssen,Janssen,18275.0,2021-08-07 12:16:10.089293,Mexico
TEPJF,http://twitter.com/search?q=TEPJF,TEPJF,46056.0,2021-08-07 12:16:10.089293,Mexico
Linoy,http://twitter.com/search?q=Linoy,Linoy,,2021-08-07 12:16:10.089293,Mexico
andrés villarreal,http://twitter.com/search?q=%22andr%C3%A9s+villarreal%22,%22andr%C3%A9s+villarreal%22,,2021-08-07 12:16:10.089293,Mexico
SOLO ARMY Y BTS,http://twitter.com/search?q=%22SOLO+ARMY+Y+BTS%22,%22SOLO+ARMY+Y+BTS%22,35804.0,2021-08-07 12:16:10.089293,Mexico
